DRUMUL TABEREI favorit etaj             ,   1,Drumul Taberei
DRUMUL TABEREI romancierilor timisoara confort 2 decomandat etaj ,   1,Drumul Taberei
DRUMUL Taberei                          ,  14,Drumul Taberei
DRUMUL Taberei Militari                 ,   1,Drumul Taberei
DRUMUL Taberei constructie 1979         ,   1,Drumul Taberei
DRUMUL Taberei-BCR                      ,   1,Drumul Taberei
DUDU                                    ,   1,Comuna Dudu
Dacia                                   ,  39,
Damaroaia                               ,  15,Comuna Damaroaia
"Darasti Ilfov, -                        ",   1,Comuna Darasti
"Darasti Ilfov, Berceni                  ",   1,Comuna Darasti
"Darasti Ilfov, Darasti ilfov            ",   1,Comuna Darasti
"Darasti Ilfov, Dealul Verde             ",   1,Comuna Darasti
"Darasti Ilfov, Intravilan, Darasti      ",   1,Comuna Darasti
"Darasti Ilfov, Primarie                 ",   1,Comuna Darasti
"Darasti Ilfov, berceni                  ",   1,Comuna Darasti
"Darasti Ilfov, darasti vlasca           ",   1,Comuna Darasti
"Darasti Ilfov, revolutiei               ",   1,Comuna Darasti
Darvari                                 ,   1,Comuna Darvari
"Darvari, Scoala                         ",   1,Comuna Darvari
"Dascalu, DASCALU, SAT GAGU              ",   1,Comuna Dascalu
"Dascalu, central                        ",   1,Comuna Dascalu
"Dascalu, creata                         ",   1,Comuna Dascalu
"Dascalu, nord                           ",   2,Comuna Dascalu
Decebal                                 ,  16,Decebal
"Dimieni, Tunari                         ",   1,Comuna Dimieni
"Dimieni, central-asfalt                 ",   1,Comuna Dimieni
Dobroesti                               ,   6,Comuna Dobroesti
"Dobroesti, CORA PANTILIMON              ",   1,Comuna Dobroesti
"Dobroesti, Dobroiesti                   ",   1,Comuna Dobroesti
"Dobroesti, cora pantilimon              ",   1,Comuna Dobroesti
"Dobroesti, fundeni                      ",   1,Comuna Dobroesti
"Dobroesti, fundeni dobroesti            ",   1,Comuna Dobroesti
"Dobroesti, soseaua fundeni              ",   1,Comuna Dobroesti
Domenii                                 ,  60,Comuna Domenii
Domnesti                                ,  19,Comuna Domenii
Domnesti casa 4 cam Particular vand casa 4 cam. 120mp Domnesti Ilfov ,   2,Comuna Domnesti
"Domnesti, Apropiere  Bucuresti          ",   1,Comuna Domnesti
"Domnesti, Baboi                         ",   1,Comuna Domnesti
"Domnesti, CIUTACI                       ",   1,Comuna Domnesti
"Domnesti, Ciutaci                       ",   4,Comuna Domnesti
"Domnesti, Ciutaci-Unitate Militara      ",   1,Comuna Domnesti
"Domnesti, Curtea Domneasca              ",   3,Comuna Domnesti
"Domnesti, DOMNESTI                      ",   2,Comuna Domnesti
"Domnesti, DOMNESTI HOTAR CLINCENI       ",   1,Comuna Domnesti
"Domnesti, DRUMUL TARGULUI               ",   1,Comuna Domnesti
"Domnesti, Domnesti                      ",   7,Comuna Domnesti
"Domnesti, Domnesti Clinceni             ",   1,Comuna Domnesti
"Domnesti, Domnesti Curtea Domneasca     ",   1,Comuna Domnesti
"Domnesti, Domnesti de Sus               ",   1,Comuna Domnesti
"Domnesti, Domnesti- teghes              ",   1,Comuna Domnesti
"Domnesti, Domnesti-de-Sus               ",   1,Comuna Domnesti
"Domnesti, Domnesti/Ilfov                ",   1,Comuna Domnesti
"Domnesti, INTRARE CARTIER VILE          ",   2,Comuna Domnesti
"Domnesti, LANGA PRIMARIE,POLITIE        ",   1,Comuna Domnesti
"Domnesti, Olteni                        ",   2,Comuna Domnesti
"Domnesti, POD                           ",   1,Comuna Domnesti
"Domnesti, Padure                        ",   2,Comuna Domnesti
"Domnesti, Putul Olteni                  ",   2,Comuna Domnesti
"Domnesti, REZIDETIALA                   ",   1,Comuna Domnesti
"Domnesti, Sat Teghes                    ",   1,Comuna Domnesti
"Domnesti, TEGHES                        ",   1,Comuna Domnesti
"Domnesti, Teghes                        ",   3,Comuna Domnesti
"Domnesti, aproape de Bucuresti zona     ",   1,Comuna Domnesti
"Domnesti, ateptati...                   ",   1,Comuna Domnesti
"Domnesti, bucuresti domnesti            ",   1,Comuna Domnesti
"Domnesti, cartier de case/vile          ",   1,Comuna Domnesti
"Domnesti, central                       ",   2,Comuna Domnesti
"Domnesti, citaci-sarbi                  ",   1,Comuna Domnesti
"Domnesti, ciutaci                       ",   2,Comuna Domnesti
"Domnesti, domnesti                      ",   3,Comuna Domnesti
"Domnesti, gara                          ",   1,Comuna Domnesti
"Domnesti, scoala mica                   ",   1,Comuna Domnesti
Dorobanti                               ,  48,Dorobanti
Dorobanti (Capitale)                    ,  24,Dorobanti
Dorobanti (Floreasca)                   ,   4,Dorobanti
Dorobanti Televiziune etaj              ,   1,Dorobanti
DrTabereiPGhenceSec6 MegaImage          ,   1,Drumul Taberei
"Dragomiresti Deal, Bacu                 ",   3,Comuna Dragomiresti
"Dragomiresti Deal, Centrala             ",   1,Comuna Dragomiresti
"Dragomiresti Deal, Dragomiresti Deal    ",   2,Comuna Dragomiresti
"Dragomiresti Deal, bacu                 ",   1,Comuna Dragomiresti
"Dragomiresti Deal, langa parc           ",   1,Comuna Dragomiresti
"Dragomiresti Deal, padure dragomiresti  ",   1,Comuna Dragomiresti
"Dragomiresti Vale, Centru               ",   1,Comuna Dragomiresti
"Dragomiresti Vale, Centura Vest         ",   1,Comuna Dragomiresti
"Dragomiresti Vale, Zurbaua              ",   1,Comuna Dragomiresti
"Dragomiresti Vale, ferma                ",   1,Comuna Dragomiresti
Dragomiresti-Vale                       ,   2,Comuna Dragomiresti
Dristor                                 ,   2,Dristor
Drumul Sarii                            ,  18,Antiaeriana
Drumul Taberei                          ,   1,Drumul Taberei
Drumul Taberei Proprietar               ,   1,Drumul Taberei
Dumbraveni                              ,   1,Comuna Dumbraveni
Duplex bucuresti vand duplex sos giurgiului conpus casa 1amp sol ,   1,Bucuresti extravilan
ECHINOCTIULUI str.                      ,   1,Tineretului
EMINESCU                                ,   1,Stefan Cel Mare
EROII Revolutiei                        ,   5,Eroii Revolutiei
EROII Revolutiei Bulevardul Pieptanari  ,   1,Eroii Revolutiei
FAINARI                                 ,   5,Comuna Fainari
FAINARI zona                            ,   1,Comuna Fainari
FANTANELE                               ,   1,Comuna Fantanele
FAVORIT Sibiu                           ,   1,Sibiu
FERDINAND                               ,   2,Ferdinand
FERENTARI                               ,   5,Ferentari
FERENTARI -Trompetului                  ,   1,Ferentari
FERENTARI Calea                         ,   3,Ferentari
FLOREASCA                               ,   5,Floreasca
FLOREASCA Lac                           ,   1,Floreasca
FLOREASCA lac                           ,   1,Floreasca
FLORESTI -Prahova                       ,   1,Prahova 
FOISORUL de Foc                         ,   3,Iancului
FOISORUL de Foc-                        ,   1,Iancului
FRUMUSANI                               ,   4,Comuna Frumusani
FUNDENI                                 ,  10,Fundeni
FUNDENI - Ilfov                         ,   1,Fundeni
FUNDENI - Oncologic                     ,   1,Fundeni
FUNDENI -Dobroiesti                     ,   1,Comuna Dobroiesti
FUNDENI -Doinei                         ,   1,Fundeni
FUNDENI DOBROESTI vila 3 camere         ,   1,Fundeni
Ferdinand(Dimitrov)                     ,   7,Ferdinand
Ferentari                               ,   2,Ferentari
Floreasca                               ,  38,Floreasca
Foisorul de Foc                         ,   6,Iancului
Fundeni                                 ,  54,Fundeni
"Fundeni, Livada                         ",   1,Fundeni
GAIESTI                                 ,   1,Comuna Gaiesti
GARA de Est                             ,   1,Gara de est
GARA de Nord                            ,   2,Gara de nord
GARLEI                                  ,   1,Baneasa
GEMENI Piata                            ,   1,Stefan Cel Mare
GENERAL Berthelot                       ,   1,Universitate
GEORGE Bacovia nr. 40                   ,   1,Eroii Revolutiei
GERMANIA                                ,   2,Germania
GHENCEA                                 ,  11,Ghencea
GHENCEA - Drumul Cooperativei           ,   1,Ghencea
GHENCEA Latin Alunului                  ,   1,Ghencea
GHENCEA sector 6                        ,   1,Ghencea
GHENCEA vila                            ,   1,Ghencea
GHIMPATI - 4 cam.                       ,   1,Comuna Ghimpati
GIULESTI                                ,   4,Giulesti
GIULESTI Calea                          ,   6,Giulesti
GIULESTI Parc                           ,   1,Giulesti
GIULESTI Stadion                        ,   1,Giulesti
GIULESTI parc                           ,   1,Giulesti
GIURGIU                                 ,   6,"Giurgiului, Bucuresti"
GIURGIU Buturugeni                      ,   1,Comuna Buturugeni
GIURGIU Ghimpati                        ,   2,Comuna Ghimpati
GIURGIU Ulmi                            ,   1,Comuna Ulmi
GIURGIULUI                              ,   7,"Giurgiului, Bucuresti"
GIURGIULUI Sos.                         ,   1,"Giurgiului, Bucuresti"
GIURGIULUI Sosea - Fagetului            ,   1,"Giurgiului, Bucuresti"
GIURGIULUI Soseaua                      ,   1,"Giurgiului, Bucuresti"
GLINA                                   ,   3,Comuna Glina
GLINA                                   ,   1,Comuna Glina
GLINA - Bucuresti la doar 1 km distanta 6 vile ,   1,Comuna Glina
GLINA - Ilfov                           ,   1,Comuna Glina
GLINA -Primarie                         ,   1,Comuna Glina
GLINA Primarie                          ,   1,Comuna Glina
GLINA-BUCURESTI la doar 1 km distanta 6 vile ,   1,Comuna Glina
GORNENI vand vila                       ,   1,Comuna Gorneni
GRADINA Icoanei                         ,   2,Universitate
GRADINARI Giurgiu                       ,   1,Sat Gradinari
GRADISTEA                               ,   1,Comuna Gradistea
GREEN City                              ,   2,Green City
GRIGORESCU                              ,   2,Nicolae Grigorescu
GRIVITA Gara                            ,   1,Grivita
GROZAVESTI metrou                       ,   1,Grozavesti
"Gagu, DASCALU, SAT GAGU                 ",   1,Comuna Dascalu
"Gagu, Voluntari                         ",   1,Comuna Voluntari
"Ganeasa, Primarie                       ",   1,Comuna Ganeasa
Gara de Nord                            ,   5,Gara de nord
Ghencea                                 ,   1,Ghencea
Ghencea-Alunului duplex                 ,   1,Ghencea
Ghermanesti                             ,   2,Comuna Ghermanesti
"Ghermanesti, LAC                        ",   1,Comuna Ghermanesti
"Ghermanesti, Lac Snagov                 ",   1,Comuna Ghermanesti
"Ghermanesti, Langa lacul Snagov         ",   1,Comuna Ghermanesti
"Ghermanesti, SNAGOV                     ",   1,Comuna Ghermanesti
"Ghermanesti, Snagov                     ",   2,Comuna Ghermanesti
"Ghermanesti, apropiere lac              ",   1,Comuna Ghermanesti
"Ghermanesti, central                    ",   1,Comuna Ghermanesti
"Ghermanesti, langa padure               ",   1,Comuna Ghermanesti
"Ghermanesti, ultracentral               ",   1,Comuna Ghermanesti
Giulesti                                ,   3,Giulesti
Giulesti Stadion Casa cu mansarda       ,   1,Giulesti
Giulesti-Parc                           ,   1,Giulesti
Giurgiului                              ,   6,"Giurgiului, Bucuresti"
Glina                                   ,   1,Comuna Glina
Glina Primarie 5camere bucatarie baie hol BCA ST-500mp. D-12 toate ,   1,Comuna Glina
"Glina, Civilizata                       ",   1,Comuna Glina
"Glina, DN4 cartierul BERNA              ",   1,Comuna Glina
"Glina, Glina                            ",   2,Comuna Glina
"Glina, INTR.LIBERTATII                  ",   1,Comuna Glina
"Glina, Metrou Anghel Saligny            ",   8,Comuna Glina
"Glina, Strada dealului Nr 60            ",   1,Comuna Glina
"Glina, central                          ",   1,Comuna Glina
"Glina, glina                            ",   1,Comuna Glina
"Glina, strada mori nr 62                ",   1,Comuna Glina
"Glina, strada morii                     ",   1,Comuna Glina
Gradina Icoanei                         ,   2,Universitate
"Gradistea, DJ                           ",   1,Comuna Gradistea
"Gradistea, Periferie                    ",   1,Comuna Gradistea
Grivitei                                ,   7,Grivita
"Gruiu, Centru                           ",   1,Snagov
"Gruiu, Gruiu                            ",   2,Snagov
"Gruiu, Snagov                           ",   1,Snagov
"Gruiu, snagov-complex Astoria           ",   1,Snagov
HOREZU                                  ,   6,Comuna Horezu
IACOB Andrei                            ,   1,
IALOMITA                                ,   2,Ialomita
IANCU Nicolae                           ,   1,Baneasa
IANCULUI                                ,   3,Iancului
ILFOV                                   ,   1,Bucuresti extravilan
ILFOV - Rosu                            ,   1,Bucuresti extravilan
IMGB                                    ,   2,Aparatorii Patriei
IMGB metrou                             ,   2,Aparatorii Patriei
ION                                     ,   1,
ION Mihalache                           ,   3,Grivita
IZVORANI                                ,   1,Comuna Izvorani
Iancu Nicolae                           ,  58,Baneasa
Iancului                                ,  14,Iancului
Ilfov-Mihailesti sat Posta teren 4.000 mp,   1,Comuna Mihailesti
"Izvorani, C. O. R                       ",   1,Comuna Izvorani
"Izvorani, Motelul Lupului               ",   1,Comuna Izvorani
"Izvorani, centru                        ",   1,Comuna Izvorani
"Izvorani, ciolpani                      ",   1,Comuna Izvorani
JOITA                                   ,   4,Comuna Joita
JOLIE Ville                             ,   1,Comuna jolie Ville
"Jilava, Ilfov/ jilava                   ",   1,Comuna Jilava
"Jilava, Jilava                          ",   1,Comuna Jilava
"Jilava, Libertatii                      ",   1,Comuna Jilava
"Jilava, Sos. Giurgiului                 ",   1,Comuna Jilava
"Jilava, buna                            ",   1,Comuna Jilava
"Jilava, str.garii                       ",   1,Comuna Jilava
KISELEFF                                ,   1,Kiseleff
Kiseleff                                ,  22,Kiseleff
Kogalniceanu                            ,   2,Kogalniceanu
LACUL Tei                               ,   5,Tei
LAROMET                                 ,   1,Laromet
LASCAR Catargiu                         ,   1,Victoriei          
LEBADA la 2 minute                      ,   1,Comuna Lebada
LEHLIU GARA                             ,   1,Comuna Lehliu
LEHLIU Gara                             ,   1,Comuna Lehliu
LEPSA                                   ,   1,
LIVEDEA                                 ,   1,Comuna Livedea
LUICA                                   ,   1,Luica
Lacul Tei Facultatea de Constructii     ,   1,Tei
"Lipia, Snagov                           ",   1,Snagov
"Lipia, snagov                           ",   1,Snagov
MAGHERU Bulevard                        ,   2,Magheru
MAGURELE                                ,   7,Magurele
MAGURELE                                ,   1,Magurele
MAGURELE sos                            ,   1,Magurele
MAGURELE sosea Magurele 3 camere baie bucatarie libera termopan gaze apa canal st 240 mp,   1,Magurele
MAGURELE str. Atomistilor               ,   1,Magurele
MAGURELE vila                           ,   1,Magurele
MAIOR Campeanu nr. 46                   ,   1,Grivita
MANOLACHE                               ,   1,Floreasca
MARASESTI                               ,   1,Unirii
MARGEANULUI                             ,   8,Antiaeriana
MARGEANULUI - Antiaeriana               ,   1,Antiaeriana
MARGEANULUI - casa demolabila           ,   1,Antiaeriana
MARGEANULUI Antiaeriana                 ,   1,Antiaeriana
MARRIOTT Particular                     ,   1,13 Septembrie
MATEI Basarab                           ,   1,Unirii
MATEI Voievod                           ,   2,Iancului
MIHAI                                   ,   1,
MIHAI Bravu                             ,   3,Mihai Bravu
MIHAI Bravu - Kaufland                  ,   1,Mihai Bravu
MIHAILESTI                              ,   7,Comuna Mihailesti
MIHAILESTI - Giurgiu                    ,   1,Comuna Mihailesti
MIHAILESTI Giurgiu                      ,   1,Comuna Mihailesti
MIHAILESTI Ilfov                        ,   1,Comuna Mihailesti
MILITARI                                ,  52,Militari
MILITARI - Rosu                         ,   1,Militari
MILITARI -Metro                         ,   3,Militari
MILITARI AFACERE Spalatorie auto Militari,   1,Militari
MILITARI Metro proprietar               ,   1,Militari
MILITARI PARTICULAR curte 3 camere      ,   2,Militari
MILITARI Rosu                           ,   1,Militari
MILITARI Rosu                           ,   1,Militari
MILITARI Rosu particular vila           ,   1,Militari
MILITARI ansamblu de lux exclusivist    ,   2,Militari
MOARA Vlasie-Caciulati                  ,   1,Comuna Caciulati
MOARA vlasiei                           ,   1,Comuna Caciulati
MOGOSOAIA                               ,  14,Comuna Mogosoaia
MOGOSOAIA                               ,   1,Comuna Mogosoaia
MOGOSOAIA - Ilfov                       ,   1,Comuna Mogosoaia
MOGOSOAIA vila P                        ,   1,Comuna Mogosoaia
MOSILOR                                 ,   5,Mosilor
MUNCII                                  ,   2,Muncii
MUNCII - Decebal                        ,   1,Muncii
Magheru                                 ,   1,Magheru
Magurele                                ,   2,Magurele
Magurele magurele vila                  ,   1,Magurele
"Magurele, Alunisu                       ",   1,Magurele
"Magurele, Atomistilor                   ",   3,Magurele
"Magurele, Biserica                      ",   1,Magurele
"Magurele, INTRARE                       ",   1,Magurele
"Magurele, MAGURELE                      ",   3,Magurele
"Magurele, MAGURELE ILFOV                ",   1,Magurele
"Magurele, Magurele                      ",   3,Magurele
"Magurele, Pod                           ",   2,Magurele
"Magurele, Primarie Magurele             ",   1,Magurele
"Magurele, Varteju                       ",   1,Magurele
"Magurele, magurele                      ",   1,Magurele
"Magurele, marasesti                     ",   1,Magurele
"Magurele, rau Ciorogarla                ",   1,Magurele
"Magurele, stadionul de fotbal           ",   1,Magurele
"Magurele, vest                          ",   2,Magurele
Magurele-Ilfov 15 min.de Casa Poporului ,   1,Magurele
Mantuleasa                              ,   3,Comuna Mantuleasa
"Micsunestii Mari, Nuci                  ",   1,Comuna Micsunesti
"Micsunestii Mari, SNAGOV-NUCI           ",   1,Comuna Micsunesti
"Micsunestii Mari, cumuna Nuci           ",   1,Comuna Micsunesti
Mihai Bravu                             ,   1,Mihai Bravu
Mihai Bravu (Muncii)                    ,   3,Mihai Bravu
Mihai Bravu (Vitan)                     ,   2,Mihai Bravu
Mihailesti                              ,   1,Comuna Mihailesti
Mihailesti Giurgiu Vand casa 100 mp     ,   1,Comuna Mihailesti
Mihailesti Vand urgent casa noua din 2010,   1,Comuna Mihailesti
Militari                                ,  14,Militari
Militari-Lacul Morii Vila lux           ,   1,Militari
"Moara Vlasiei, Caciulati                ",   2,Comuna Caciulati
"Moara Vlasiei, Centru                   ",   2,Comuna Caciulati
"Moara Vlasiei, Lac Moara Vlasiei        ",   1,Comuna Caciulati
"Moara Vlasiei, MOARA VLASIEI            ",   1,Comuna Caciulati
"Moara Vlasiei, Moara vlasiei            ",   1,Comuna Caciulati
Mogosoaia                               ,  27,Comuna Mogosoaia
Mogosoaia particular. vand case         ,   1,Comuna Mogosoaia
"Mogosoaia, BAZA FRF                     ",   1,Comuna Mogosoaia
"Mogosoaia, Central                      ",   1,Comuna Mogosoaia
"Mogosoaia, Centura, Cris-Tim,           ",   1,Comuna Mogosoaia
"Mogosoaia, Cetura Bucuresti             ",   1,Comuna Mogosoaia
"Mogosoaia, Cristim / Mogosoaia          ",   1,Comuna Mogosoaia
"Mogosoaia, Intrare                      ",   1,Comuna Mogosoaia
"Mogosoaia, LUKOIL                       ",   1,Comuna Mogosoaia
"Mogosoaia, Lacul Mogosoaia              ",   1,Comuna Mogosoaia
"Mogosoaia, Livezilor                    ",   1,Comuna Mogosoaia
"Mogosoaia, Marta Bibescu                ",   1,Comuna Mogosoaia
"Mogosoaia, Martha Bibescu               ",   3,Comuna Mogosoaia
"Mogosoaia, Mogosoaia                    ",  19,Comuna Mogosoaia
"Mogosoaia, Mogosoia                     ",   1,Comuna Mogosoaia
"Mogosoaia, PADURE                       ",   1,Comuna Mogosoaia
"Mogosoaia, Palatul Mogosoaia-           ",   1,Comuna Mogosoaia
"Mogosoaia, Primarie                     ",   1,Comuna Mogosoaia
"Mogosoaia, Vanatorilor                  ",   1,Comuna Mogosoaia
"Mogosoaia, central                      ",   1,Comuna Mogosoaia
"Mogosoaia, intre vile                   ",   1,Comuna Mogosoaia
"Mogosoaia, john deere                   ",   1,Comuna Mogosoaia
"Mogosoaia, livezilor                    ",   1,Comuna Mogosoaia
"Mogosoaia, mogosoaia                    ",   1,Comuna Mogosoaia
"Mogosoaia, restaurantu maria            ",   1,Comuna Mogosoaia
"Mogosoaia, str Vanatori                 ",   1,Comuna Mogosoaia
Mosilor                                 ,  12,Mosilor
NATIUNILE Unite- Apolodor               ,   1,Natiunile Unite
NERVA Traian                            ,  15,Nerva Traian
NICOLAE                                 ,   1,Nicolae Grigorescu
NICOLAE GRIGORESCU 4 camere             ,   1,Nicolae Grigorescu
NICOLAE Grigorescu                      ,   2,Nicolae Grigorescu
NICOLAE Grigorescu - metrou             ,   2,Nicolae Grigorescu
NUCI 37 km Buc.                         ,   1,Comuna Nuci
NUCI 37 km Buc. casa                    ,   2,Comuna Nuci
NUCI 37 km Bucuresti casa               ,   2,Comuna Nuci
Nordului                                ,   8,
"Nuci, Merii Petchii                     ",   1,Comuna Nuci
"Nuci, sat micsunesti mari               ",   1,Comuna Nuci
OBOR                                    ,   1,Obor
OBREGIA                                 ,   1,Aparatorii Patriei
OLTENITEI                               ,   8,Oltenitei
OLTENITEI                               ,   2,Oltenitei
OLTENITEI - Metrou Aparatorii Patriei   ,   1,Oltenitei
OLTENITEI Sos.                          ,   1,Oltenitei
OLTENITEI Sos. - Complex Iris Residence ,   1,Oltenitei
OLTENITEI Sos. - intrare Popesti        ,   1,Oltenitei
OLTENITEI Sos. adiacent                 ,   1,Oltenitei
OLTENITEI Sosea                         ,   5,Oltenitei
OLTENITEI Sosea - intrare Popesti       ,   1,Oltenitei
OLTENITEI Soseaua                       ,   4,Oltenitei
OLTENITEI sos.                          ,   1,Oltenitei
ORHIDEELOR                              ,   1,Fundeni
OTOPENI                                 ,  26,Otopeni
OTOPENI - Odai                          ,   1,Comuna Odai
OZANA                                   ,   1,Ozana
OZANA - Opel                            ,   1,Ozana
Obor                                    ,   3,Obor
Oltenitei                               ,  33,Oltenitei
Oras Bolintin Vale vand casa            ,   1,Comuna Bolintin Vale
Oras Pantelimon Vand casa la cheie      ,   1,Comuna Pantelimon
Oras Pantelimon Vand casa la cheie compusa din 2 dormitoare,   1,Comuna Pantelimon
Ors pantelimon ilfov proprietar vand vila ,   1,Comuna Pantelimon
Otopeni                                 ,  31,Otopeni
Otopeni Odai Vila cocheta 2010          ,   1,Comuna Odai
Otopeni Sofia vila 2012                 ,   1,Otopeni
"Otopeni, Ana Aslan                      ",   1,Otopeni
"Otopeni, Baneasa                        ",   1,Otopeni
"Otopeni, CENTRAL                        ",   2,Otopeni
"Otopeni, Calea Bucuresti                ",   1,Otopeni
"Otopeni, Centrala                       ",   1,Otopeni
"Otopeni, Centru                         ",   1,Otopeni
"Otopeni, FERME                          ",   1,Otopeni
"Otopeni, FERME , ANA ASLAN              ",   2,Otopeni
"Otopeni, Ferme                          ",   1,Otopeni
"Otopeni, Geriatrie, Fermelor            ",   1,Otopeni
"Otopeni, Ilfov                          ",   1,Otopeni
"Otopeni, Intrarea Paltinului            ",   1,Otopeni
"Otopeni, Matei basarab                  ",   1,Otopeni
"Otopeni, ODAI, HOTEL CHARTER            ",   1,Otopeni
"Otopeni, Odai                           ",   5,Otopeni
"Otopeni, Odaile                         ",   1,Otopeni
"Otopeni, Oituz                          ",   1,Otopeni
"Otopeni, Otopeni                        ",  11,Otopeni
"Otopeni, Otopeni Ferme                  ",   1,Otopeni
"Otopeni, Otopenii de Jos                ",   1,Otopeni
"Otopeni, Rezidentiala                   ",   1,Otopeni
"Otopeni, Stadion                        ",   1,Otopeni
"Otopeni, Str Craitelor                  ",   1,Otopeni
"Otopeni, Strada Odaii                   ",   1,Otopeni
"Otopeni, Tibles                         ",   1,Otopeni
"Otopeni, Vest                           ",   1,Otopeni
"Otopeni, Zona primariei                 ",   1,Otopeni
"Otopeni, central                        ",   3,Otopeni
"Otopeni, semicentrala                   ",   1,Otopeni
"Otopeni, sofia                          ",   1,Otopeni
"Otopeni, str.munteniei.nr.59            ",   1,Otopeni
P-ta Alba Iulia                         ,  17,Alba Iulia
P-ta Muncii                             ,   7,Muncii
P-ta Presei                             ,  10,Piata Presei Libere
P-ta Sfantul Stefan                     ,   1,Piata Sf Stefan
P-ta Victoriei                          ,  28,Victoriei          
PACHE                                   ,   1,Pache Protopopescu
PACHE - iancului                        ,   1,Pache Protopopescu
PALLADY                                 ,   1,Teodor Pallady
PANCIU                                  ,   1,Bucuresti extravilan
PANTELIMON                              ,  42,Pantelimon
PANTELIMON                              ,   1,Pantelimon
PANTELIMON - Ilfov                      ,   1,Pantelimon
PANTELIMON - lac Lebada                 ,   1,Pantelimon
PANTELIMON -Cora                        ,   1,Pantelimon
PANTELIMON -lac Lebada                  ,   1,Pantelimon
PANTELIMON Lac vila individualista      ,   1,Pantelimon
PANTELIMON Oras                         ,   6,Pantelimon
PANTELIMON comuna                       ,   1,Pantelimon
PANTELIMON oras                         ,  16,Pantelimon
PANTELIMON oras casa la cheie           ,   1,Pantelimon
PANTELIMON oras vila parter 2 dormitor  ,   1,Pantelimon
PANTELIMON orasul                       ,   1,Pantelimon
PANTELIMON. La cheie. Vand vila         ,   1,Pantelimon
PERIS                                   ,   3,Comuna Peris
PERIS                                   ,   1,Comuna Peris
PERIS - Scrovistea                      ,   1,Comuna Peris
PETRACHIOAIA                            ,   1,Comuna Petrachioaia
PIATRA Neamt                            ,   1,Piatra Neamt
PIEPTANARI                              ,   4,Pieptanari
PIETROSELULUI 27                        ,   1,Republica
PIETROSITA DB                           ,   1,Mogosoaia
PIPERA                                  ,  31,Pipera
PIPERA -Drumul Bisericii                ,   1,Pipera
PIPERA Domus                            ,   1,Pipera
PIPERA Sos. nr. 5                       ,   1,Pipera
PIPERA vila de vanzare in toate facilitatile zona foarte linistita ,   2,Pipera
PLANTELOR                               ,   2,Pache Protopopescu
PLOIESTI                                ,   2,Ploiesti
POPA Nan                                ,   1,Muncii
POPESTI                                 ,   8,Popesti Leordeni
POPESTI - Allegria                      ,   1,Popesti Leordeni
POPESTI - Leordeni                      ,  10,Popesti Leordeni
POPESTI - Leordeni intrare              ,   2,Popesti Leordeni
POPESTI - centru                        ,   2,Popesti Leordeni
POPESTI - intrare Ansamblul             ,   1,Popesti Leordeni
POPESTI - intrare Ansamblul Iris Residence,   1,Popesti Leordeni
POPESTI -metrou                         ,   1,Popesti Leordeni
POPESTI Leodeni - Politie               ,   1,Popesti Leordeni
POPESTI Leordeni                        ,  31,Popesti Leordeni
POPESTI Leordeni - Alegria              ,   1,Popesti Leordeni
POPESTI Leordeni - D. Fermei            ,   1,Popesti Leordeni
POPESTI Leordeni - Drumul Fermei        ,   2,Popesti Leordeni
POPESTI Leordeni - Politie              ,   2,Popesti Leordeni
POPESTI Leordeni - Primarie             ,   2,Popesti Leordeni
POPESTI Leordeni - central              ,   1,Popesti Leordeni
POPESTI Leordeni - centru Politie       ,   1,Popesti Leordeni
POPESTI Leordeni - primarie             ,   1,Popesti Leordeni
POPESTI Leordeni 2 minute Primarie      ,   2,Popesti Leordeni
POPESTI Leordeni Centru                 ,   1,Popesti Leordeni
POPESTI Leordeni Intrare                ,   2,Popesti Leordeni
POPESTI Leordeni intrare                ,   1,Popesti Leordeni
POPESTI Leordeni proprietar vand casa   ,   1,Popesti Leordeni
POPESTI Leordeni- Primarie              ,   1,Popesti Leordeni
POPESTI Lerodeni                        ,   1,Popesti Leordeni
POPESTI intrare                         ,   1,Popesti Leordeni
POPESTI leordeni                        ,   1,Popesti Leordeni
POSADA                                  ,   1,Rahova
PRAHOVA                                 ,   6,Prahova 
PREDEAL                                 ,   4,Predeal
PREDEAL Proprietar vinde pensiune Predeal ,   1,Predeal
PREDEAL central                         ,   2,Predeal
PRELUNGIREA                             ,   1,Ghencea
PRELUNGIREA GHENCEA constr. 2010        ,   1,Ghencea
PRELUNGIREA GHENCEA vila cu 3 camere 110mp,   1,Ghencea
PRELUNGIREA GHENCEA vila individuala in minicartier,   1,Ghencea
PRELUNGIREA GHENCEA vile individuale in minicartier,   1,Ghencea
PRELUNGIREA Ghencea                     ,  35,Ghencea
PRELUNGIREA Ghencea                     ,   1,Ghencea
PRELUNGIREA Ghencea - casa la pret de apartament 77 mp,   1,Ghencea
PRELUNGIREA Ghencea Clinceni            ,   1,Ghencea
PRELUNGIREA Ghencea Maracineni          ,   1,Ghencea
PRELUNGIREA Ghencea casa proprietar vand casa veche pe paduretu locuibila 281m2 teren toate utilitatile gaz curent canalizare apa curenta telefon cablu zona linistita strada asfaltata toate actele acces scoala gradinita,   1,Ghencea
PRELUNGIREA Ghencea dupa Cartierul Latin. Vila cu 3 camere 110 mp,   1,Ghencea
PRELUNGIREA Ghencea langa Cartierul Latin,   2,Ghencea
